number,date,temp
3424,03/16/23 05:30:00 PM,7.882
3425,03/16/23 06:00:00 PM,7.782
3426,03/16/23 06:30:00 PM,7.782
3427,03/16/23 07:00:00 PM,7.782
3428,03/16/23 07:30:00 PM,7.682
3429,03/16/23 08:00:00 PM,7.682
3430,03/16/23 08:30:00 PM,7.682
3431,03/16/23 09:00:00 PM,7.682
3432,03/16/23 09:30:00 PM,7.682
3433,03/16/23 10:00:00 PM,7.682
3434,03/16/23 10:30:00 PM,7.682
3435,03/16/23 11:00:00 PM,7.682
3436,03/16/23 11:30:00 PM,7.682
3437,03/17/23 12:00:00 AM,7.682
3438,03/17/23 12:30:00 AM,7.682
3439,03/17/23 01:00:00 AM,7.682
3440,03/17/23 01:30:00 AM,7.682
3441,03/17/23 02:00:00 AM,7.682
3442,03/17/23 02:30:00 AM,7.682
3443,03/17/23 03:00:00 AM,7.582
3444,03/17/23 03:30:00 AM,7.582
3445,03/17/23 04:00:00 AM,7.582
3446,03/17/23 04:30:00 AM,7.582
3447,03/17/23 05:00:00 AM,7.582
3448,03/17/23 05:30:00 AM,7.582
3449,03/17/23 06:00:00 AM,7.582
3450,03/17/23 06:30:00 AM,7.582
3451,03/17/23 07:00:00 AM,7.582
3452,03/17/23 07:30:00 AM,7.582
3453,03/17/23 08:00:00 AM,7.582
3454,03/17/23 08:30:00 AM,7.582
3455,03/17/23 09:00:00 AM,7.682
3456,03/17/23 09:30:00 AM,7.682
3457,03/17/23 10:00:00 AM,7.682
3458,03/17/23 10:30:00 AM,7.782
3459,03/17/23 11:00:00 AM,7.782
3460,03/17/23 11:30:00 AM,7.782
3461,03/17/23 12:00:00 PM,7.782
3462,03/17/23 12:30:00 PM,7.782
3463,03/17/23 01:00:00 PM,7.682
3464,03/17/23 01:30:00 PM,7.682
3465,03/17/23 02:00:00 PM,7.682
3466,03/17/23 02:30:00 PM,7.682
3467,03/17/23 03:00:00 PM,7.782
3468,03/17/23 03:30:00 PM,7.782
3469,03/17/23 04:00:00 PM,7.782
3470,03/17/23 04:30:00 PM,7.782
3471,03/17/23 05:00:00 PM,7.782
3472,03/17/23 05:30:00 PM,7.782
3473,03/17/23 06:00:00 PM,7.682
3474,03/17/23 06:30:00 PM,7.682
3475,03/17/23 07:00:00 PM,7.682
3476,03/17/23 07:30:00 PM,7.682
3477,03/17/23 08:00:00 PM,7.682
3478,03/17/23 08:30:00 PM,7.682
3479,03/17/23 09:00:00 PM,7.682
3480,03/17/23 09:30:00 PM,7.682
3481,03/17/23 10:00:00 PM,7.682
3482,03/17/23 10:30:00 PM,7.682
3483,03/17/23 11:00:00 PM,7.682
3484,03/17/23 11:30:00 PM,7.682
3485,03/18/23 12:00:00 AM,7.582
3486,03/18/23 12:30:00 AM,7.682
3487,03/18/23 01:00:00 AM,7.682
3488,03/18/23 01:30:00 AM,7.582
3489,03/18/23 02:00:00 AM,7.582
3490,03/18/23 02:30:00 AM,7.582
3491,03/18/23 03:00:00 AM,7.582
3492,03/18/23 03:30:00 AM,7.582
3493,03/18/23 04:00:00 AM,7.582
3494,03/18/23 04:30:00 AM,7.582
3495,03/18/23 05:00:00 AM,7.582
3496,03/18/23 05:30:00 AM,7.582
3497,03/18/23 06:00:00 AM,7.582
3498,03/18/23 06:30:00 AM,7.582
3499,03/18/23 07:00:00 AM,7.582
3500,03/18/23 07:30:00 AM,7.582
3501,03/18/23 08:00:00 AM,7.582
3502,03/18/23 08:30:00 AM,7.582
3503,03/18/23 09:00:00 AM,7.682
3504,03/18/23 09:30:00 AM,7.682
3505,03/18/23 10:00:00 AM,7.682
3506,03/18/23 10:30:00 AM,7.682
3507,03/18/23 11:00:00 AM,7.682
3508,03/18/23 11:30:00 AM,7.782
3509,03/18/23 12:00:00 PM,7.782
3510,03/18/23 12:30:00 PM,7.782
3511,03/18/23 01:00:00 PM,7.682
3512,03/18/23 01:30:00 PM,7.782
3513,03/18/23 02:00:00 PM,7.782
3514,03/18/23 02:30:00 PM,7.782
3515,03/18/23 03:00:00 PM,7.882
3516,03/18/23 03:30:00 PM,7.983
3517,03/18/23 04:00:00 PM,7.983
3518,03/18/23 04:30:00 PM,7.983
3519,03/18/23 05:00:00 PM,7.983
3520,03/18/23 05:30:00 PM,7.983
3521,03/18/23 06:00:00 PM,7.983
3522,03/18/23 06:30:00 PM,7.983
3523,03/18/23 07:00:00 PM,7.983
3524,03/18/23 07:30:00 PM,7.983
3525,03/18/23 08:00:00 PM,7.983
3526,03/18/23 08:30:00 PM,7.983
3527,03/18/23 09:00:00 PM,7.882
3528,03/18/23 09:30:00 PM,7.782
3529,03/18/23 10:00:00 PM,7.782
3530,03/18/23 10:30:00 PM,7.782
3531,03/18/23 11:00:00 PM,7.682
3532,03/18/23 11:30:00 PM,7.682
3533,03/19/23 12:00:00 AM,7.582
3534,03/19/23 12:30:00 AM,7.682
3535,03/19/23 01:00:00 AM,7.682
3536,03/19/23 01:30:00 AM,7.682
3537,03/19/23 02:00:00 AM,7.682
3538,03/19/23 02:30:00 AM,7.582
3539,03/19/23 03:00:00 AM,7.582
3540,03/19/23 03:30:00 AM,7.582
3541,03/19/23 04:00:00 AM,7.582
3542,03/19/23 04:30:00 AM,7.582
3543,03/19/23 05:00:00 AM,7.582
3544,03/19/23 05:30:00 AM,7.582
3545,03/19/23 06:00:00 AM,7.582
3546,03/19/23 06:30:00 AM,7.582
3547,03/19/23 07:00:00 AM,7.582
3548,03/19/23 07:30:00 AM,7.582
3549,03/19/23 08:00:00 AM,7.582
3550,03/19/23 08:30:00 AM,7.582
3551,03/19/23 09:00:00 AM,7.582
3552,03/19/23 09:30:00 AM,7.682
3553,03/19/23 10:00:00 AM,7.682
3554,03/19/23 10:30:00 AM,7.682
3555,03/19/23 11:00:00 AM,7.782
3556,03/19/23 11:30:00 AM,7.782
3557,03/19/23 12:00:00 PM,7.782
3558,03/19/23 12:30:00 PM,7.882
3559,03/19/23 01:00:00 PM,7.882
3560,03/19/23 01:30:00 PM,7.882
3561,03/19/23 02:00:00 PM,7.782
3562,03/19/23 02:30:00 PM,7.882
3563,03/19/23 03:00:00 PM,7.782
3564,03/19/23 03:30:00 PM,7.782
3565,03/19/23 04:00:00 PM,7.782
3566,03/19/23 04:30:00 PM,7.782
3567,03/19/23 05:00:00 PM,7.782
3568,03/19/23 05:30:00 PM,7.782
3569,03/19/23 06:00:00 PM,7.782
3570,03/19/23 06:30:00 PM,7.782
3571,03/19/23 07:00:00 PM,7.782
3572,03/19/23 07:30:00 PM,7.882
3573,03/19/23 08:00:00 PM,7.882
3574,03/19/23 08:30:00 PM,7.882
3575,03/19/23 09:00:00 PM,7.882
3576,03/19/23 09:30:00 PM,7.882
3577,03/19/23 10:00:00 PM,7.882
3578,03/19/23 10:30:00 PM,7.882
3579,03/19/23 11:00:00 PM,7.882
3580,03/19/23 11:30:00 PM,7.782
3581,03/20/23 12:00:00 AM,7.682
3582,03/20/23 12:30:00 AM,7.782
3583,03/20/23 01:00:00 AM,7.782
3584,03/20/23 01:30:00 AM,7.782
3585,03/20/23 02:00:00 AM,7.682
3586,03/20/23 02:30:00 AM,7.682
3587,03/20/23 03:00:00 AM,7.682
3588,03/20/23 03:30:00 AM,7.682
3589,03/20/23 04:00:00 AM,7.582
3590,03/20/23 04:30:00 AM,7.582
3591,03/20/23 05:00:00 AM,7.582
3592,03/20/23 05:30:00 AM,7.481
3593,03/20/23 06:00:00 AM,7.481
3594,03/20/23 06:30:00 AM,7.582
3595,03/20/23 07:00:00 AM,7.582
3596,03/20/23 07:30:00 AM,7.582
3597,03/20/23 08:00:00 AM,7.582
3598,03/20/23 08:30:00 AM,7.682
3599,03/20/23 09:00:00 AM,7.682
3600,03/20/23 09:30:00 AM,7.682
3601,03/20/23 10:00:00 AM,7.582
3602,03/20/23 10:30:00 AM,7.682
3603,03/20/23 11:00:00 AM,7.682
3604,03/20/23 11:30:00 AM,7.682
3605,03/20/23 12:00:00 PM,7.682
3606,03/20/23 12:30:00 PM,7.782
3607,03/20/23 01:00:00 PM,7.682
3608,03/20/23 01:30:00 PM,7.682
3609,03/20/23 02:00:00 PM,7.682
3610,03/20/23 02:30:00 PM,7.682
3611,03/20/23 03:00:00 PM,7.682
3612,03/20/23 03:30:00 PM,7.782
3613,03/20/23 04:00:00 PM,7.782
3614,03/20/23 04:30:00 PM,7.782
3615,03/20/23 05:00:00 PM,7.782
3616,03/20/23 05:30:00 PM,7.782
3617,03/20/23 06:00:00 PM,7.782
3618,03/20/23 06:30:00 PM,7.782
3619,03/20/23 07:00:00 PM,7.782
3620,03/20/23 07:30:00 PM,7.782
3621,03/20/23 08:00:00 PM,7.782
3622,03/20/23 08:30:00 PM,7.782
3623,03/20/23 09:00:00 PM,7.782
3624,03/20/23 09:30:00 PM,7.782
3625,03/20/23 10:00:00 PM,7.782
3626,03/20/23 10:30:00 PM,7.782
3627,03/20/23 11:00:00 PM,7.782
3628,03/20/23 11:30:00 PM,7.782
3629,03/21/23 12:00:00 AM,7.782
3630,03/21/23 12:30:00 AM,7.782
3631,03/21/23 01:00:00 AM,7.983
3632,03/21/23 01:30:00 AM,7.882
3633,03/21/23 02:00:00 AM,7.782
3634,03/21/23 02:30:00 AM,7.582
3635,03/21/23 03:00:00 AM,7.782
3636,03/21/23 03:30:00 AM,7.582
3637,03/21/23 04:00:00 AM,7.582
3638,03/21/23 04:30:00 AM,7.481
3639,03/21/23 05:00:00 AM,7.481
3640,03/21/23 05:30:00 AM,7.481
3641,03/21/23 06:00:00 AM,7.481
3642,03/21/23 06:30:00 AM,7.481
3643,03/21/23 07:00:00 AM,7.481
3644,03/21/23 07:30:00 AM,7.481
3645,03/21/23 08:00:00 AM,7.481
3646,03/21/23 08:30:00 AM,7.582
3647,03/21/23 09:00:00 AM,7.582
3648,03/21/23 09:30:00 AM,7.582
3649,03/21/23 10:00:00 AM,7.582
3650,03/21/23 10:30:00 AM,7.582
3651,03/21/23 11:00:00 AM,7.682
3652,03/21/23 11:30:00 AM,7.782
3653,03/21/23 12:00:00 PM,7.782
3654,03/21/23 12:30:00 PM,7.782
3655,03/21/23 01:00:00 PM,7.782
3656,03/21/23 01:30:00 PM,7.782
3657,03/21/23 02:00:00 PM,7.782
3658,03/21/23 02:30:00 PM,7.882
3659,03/21/23 03:00:00 PM,7.882
3660,03/21/23 03:30:00 PM,7.782
3661,03/21/23 04:00:00 PM,7.682
3662,03/21/23 04:30:00 PM,7.782
3663,03/21/23 05:00:00 PM,7.782
3664,03/21/23 05:30:00 PM,7.782
3665,03/21/23 06:00:00 PM,7.782
3666,03/21/23 06:30:00 PM,7.882
3667,03/21/23 07:00:00 PM,7.782
3668,03/21/23 07:30:00 PM,7.782
3669,03/21/23 08:00:00 PM,7.782
3670,03/21/23 08:30:00 PM,7.882
3671,03/21/23 09:00:00 PM,7.983
3672,03/21/23 09:30:00 PM,7.983
3673,03/21/23 10:00:00 PM,8.082
3674,03/21/23 10:30:00 PM,8.082
3675,03/21/23 11:00:00 PM,7.983
3676,03/21/23 11:30:00 PM,7.983
3677,03/22/23 12:00:00 AM,7.983
3678,03/22/23 12:30:00 AM,7.882
3679,03/22/23 01:00:00 AM,7.882
3680,03/22/23 01:30:00 AM,7.882
3681,03/22/23 02:00:00 AM,7.983
3682,03/22/23 02:30:00 AM,7.882
3683,03/22/23 03:00:00 AM,7.782
3684,03/22/23 03:30:00 AM,7.782
3685,03/22/23 04:00:00 AM,7.882
3686,03/22/23 04:30:00 AM,7.782
3687,03/22/23 05:00:00 AM,7.782
3688,03/22/23 05:30:00 AM,7.782
3689,03/22/23 06:00:00 AM,7.782
3690,03/22/23 06:30:00 AM,7.782
3691,03/22/23 07:00:00 AM,7.882
3692,03/22/23 07:30:00 AM,7.782
3693,03/22/23 08:00:00 AM,7.782
3694,03/22/23 08:30:00 AM,7.782
3695,03/22/23 09:00:00 AM,7.782
3696,03/22/23 09:30:00 AM,7.782
3697,03/22/23 10:00:00 AM,7.782
3698,03/22/23 10:30:00 AM,7.782
3699,03/22/23 11:00:00 AM,7.882
3700,03/22/23 11:30:00 AM,7.983
3701,03/22/23 12:00:00 PM,7.983
3702,03/22/23 12:30:00 PM,7.983
3703,03/22/23 01:00:00 PM,7.983
3704,03/22/23 01:30:00 PM,8.182
3705,03/22/23 02:00:00 PM,8.082
3706,03/22/23 02:30:00 PM,8.082
3707,03/22/23 03:00:00 PM,8.082
3708,03/22/23 03:30:00 PM,8.082
3709,03/22/23 04:00:00 PM,7.983
3710,03/22/23 04:30:00 PM,8.182
3711,03/22/23 05:00:00 PM,8.182
3712,03/22/23 05:30:00 PM,8.182
3713,03/22/23 06:00:00 PM,8.182
3714,03/22/23 06:30:00 PM,7.983
3715,03/22/23 07:00:00 PM,7.983
3716,03/22/23 07:30:00 PM,7.882
3717,03/22/23 08:00:00 PM,7.983
3718,03/22/23 08:30:00 PM,7.983
3719,03/22/23 09:00:00 PM,7.983
3720,03/22/23 09:30:00 PM,7.983
3721,03/22/23 10:00:00 PM,8.082
3722,03/22/23 10:30:00 PM,8.182
3723,03/22/23 11:00:00 PM,8.182
3724,03/22/23 11:30:00 PM,8.282
3725,03/23/23 12:00:00 AM,8.182
3726,03/23/23 12:30:00 AM,8.182
3727,03/23/23 01:00:00 AM,8.182
3728,03/23/23 01:30:00 AM,8.182
3729,03/23/23 02:00:00 AM,8.182
3730,03/23/23 02:30:00 AM,7.882
3731,03/23/23 03:00:00 AM,7.983
3732,03/23/23 03:30:00 AM,8.082
3733,03/23/23 04:00:00 AM,8.082
3734,03/23/23 04:30:00 AM,7.983
3735,03/23/23 05:00:00 AM,7.782
3736,03/23/23 05:30:00 AM,7.882
3737,03/23/23 06:00:00 AM,7.882
3738,03/23/23 06:30:00 AM,7.882
3739,03/23/23 07:00:00 AM,7.882
3740,03/23/23 07:30:00 AM,7.782
3741,03/23/23 08:00:00 AM,7.782
3742,03/23/23 08:30:00 AM,7.782
3743,03/23/23 09:00:00 AM,7.782
3744,03/23/23 09:30:00 AM,7.882
3745,03/23/23 10:00:00 AM,7.882
3746,03/23/23 10:30:00 AM,7.882
3747,03/23/23 11:00:00 AM,7.882
3748,03/23/23 11:30:00 AM,7.983
3749,03/23/23 12:00:00 PM,7.983
3750,03/23/23 12:30:00 PM,7.983
3751,03/23/23 01:00:00 PM,7.983
3752,03/23/23 01:30:00 PM,7.983
3753,03/23/23 02:00:00 PM,7.983
3754,03/23/23 02:30:00 PM,7.983
3755,03/23/23 03:00:00 PM,7.983
3756,03/23/23 03:30:00 PM,7.983
3757,03/23/23 04:00:00 PM,7.882
3758,03/23/23 04:30:00 PM,7.882
3759,03/23/23 05:00:00 PM,7.882
3760,03/23/23 05:30:00 PM,7.882
3761,03/23/23 06:00:00 PM,7.882
3762,03/23/23 06:30:00 PM,7.882
3763,03/23/23 07:00:00 PM,7.882
3764,03/23/23 07:30:00 PM,7.782
3765,03/23/23 08:00:00 PM,7.782
3766,03/23/23 08:30:00 PM,7.782
3767,03/23/23 09:00:00 PM,7.782
3768,03/23/23 09:30:00 PM,7.782
3769,03/23/23 10:00:00 PM,7.782
3770,03/23/23 10:30:00 PM,7.782
3771,03/23/23 11:00:00 PM,7.682
3772,03/23/23 11:30:00 PM,7.782
3773,03/24/23 12:00:00 AM,7.782
3774,03/24/23 12:30:00 AM,7.682
3775,03/24/23 01:00:00 AM,7.682
3776,03/24/23 01:30:00 AM,7.682
3777,03/24/23 02:00:00 AM,7.782
3778,03/24/23 02:30:00 AM,7.782
3779,03/24/23 03:00:00 AM,7.782
3780,03/24/23 03:30:00 AM,7.782
3781,03/24/23 04:00:00 AM,7.782
3782,03/24/23 04:30:00 AM,7.782
3783,03/24/23 05:00:00 AM,7.782
3784,03/24/23 05:30:00 AM,7.782
3785,03/24/23 06:00:00 AM,7.782
3786,03/24/23 06:30:00 AM,7.782
3787,03/24/23 07:00:00 AM,7.682
3788,03/24/23 07:30:00 AM,7.682
3789,03/24/23 08:00:00 AM,7.782
3790,03/24/23 08:30:00 AM,7.782
3791,03/24/23 09:00:00 AM,7.682
3792,03/24/23 09:30:00 AM,7.782
3793,03/24/23 10:00:00 AM,7.682
3794,03/24/23 10:30:00 AM,7.782
3795,03/24/23 11:00:00 AM,7.882
3796,03/24/23 11:30:00 AM,7.882
3797,03/24/23 12:00:00 PM,7.882
3798,03/24/23 12:30:00 PM,7.983
3799,03/24/23 01:00:00 PM,7.983
3800,03/24/23 01:30:00 PM,7.983
3801,03/24/23 02:00:00 PM,7.983
3802,03/24/23 02:30:00 PM,8.082
3803,03/24/23 03:00:00 PM,7.983
3804,03/24/23 03:30:00 PM,7.882
3805,03/24/23 04:00:00 PM,7.983
3806,03/24/23 04:30:00 PM,8.082
3807,03/24/23 05:00:00 PM,8.182
3808,03/24/23 05:30:00 PM,7.882
3809,03/24/23 06:00:00 PM,7.983
3810,03/24/23 06:30:00 PM,7.983
3811,03/24/23 07:00:00 PM,7.983
3812,03/24/23 07:30:00 PM,7.882
3813,03/24/23 08:00:00 PM,7.882
3814,03/24/23 08:30:00 PM,7.882
3815,03/24/23 09:00:00 PM,7.882
3816,03/24/23 09:30:00 PM,7.882
3817,03/24/23 10:00:00 PM,7.882
3818,03/24/23 10:30:00 PM,7.983
3819,03/24/23 11:00:00 PM,7.882
3820,03/24/23 11:30:00 PM,7.882
3821,03/25/23 12:00:00 AM,7.882
3822,03/25/23 12:30:00 AM,7.882
3823,03/25/23 01:00:00 AM,7.882
3824,03/25/23 01:30:00 AM,7.782
3825,03/25/23 02:00:00 AM,7.782
3826,03/25/23 02:30:00 AM,7.682
3827,03/25/23 03:00:00 AM,7.782
3828,03/25/23 03:30:00 AM,7.782
3829,03/25/23 04:00:00 AM,7.782
3830,03/25/23 04:30:00 AM,7.882
3831,03/25/23 05:00:00 AM,7.882
3832,03/25/23 05:30:00 AM,7.782
3833,03/25/23 06:00:00 AM,7.882
3834,03/25/23 06:30:00 AM,7.882
3835,03/25/23 07:00:00 AM,7.983
3836,03/25/23 07:30:00 AM,7.882
3837,03/25/23 08:00:00 AM,7.882
3838,03/25/23 08:30:00 AM,7.882
3839,03/25/23 09:00:00 AM,7.983
3840,03/25/23 09:30:00 AM,7.983
3841,03/25/23 10:00:00 AM,7.983
3842,03/25/23 10:30:00 AM,7.983
3843,03/25/23 11:00:00 AM,7.983
3844,03/25/23 11:30:00 AM,7.983
3845,03/25/23 12:00:00 PM,7.882
3846,03/25/23 12:30:00 PM,7.882
3847,03/25/23 01:00:00 PM,7.882
3848,03/25/23 01:30:00 PM,7.882
3849,03/25/23 02:00:00 PM,7.983
3850,03/25/23 02:30:00 PM,7.882
3851,03/25/23 03:00:00 PM,7.983
3852,03/25/23 03:30:00 PM,7.983
3853,03/25/23 04:00:00 PM,7.983
3854,03/25/23 04:30:00 PM,7.983
3855,03/25/23 05:00:00 PM,7.983
3856,03/25/23 05:30:00 PM,7.983
3857,03/25/23 06:00:00 PM,7.983
3858,03/25/23 06:30:00 PM,7.882
3859,03/25/23 07:00:00 PM,7.882
3860,03/25/23 07:30:00 PM,7.882
3861,03/25/23 08:00:00 PM,7.882
3862,03/25/23 08:30:00 PM,7.782
3863,03/25/23 09:00:00 PM,7.782
3864,03/25/23 09:30:00 PM,7.782
3865,03/25/23 10:00:00 PM,7.782
3866,03/25/23 10:30:00 PM,7.782
3867,03/25/23 11:00:00 PM,7.782
3868,03/25/23 11:30:00 PM,7.782
3869,03/26/23 12:00:00 AM,7.782
3870,03/26/23 12:30:00 AM,7.882
3871,03/26/23 01:00:00 AM,7.882
3872,03/26/23 01:30:00 AM,7.882
3873,03/26/23 02:00:00 AM,7.882
3874,03/26/23 02:30:00 AM,7.882
3875,03/26/23 03:00:00 AM,7.882
3876,03/26/23 03:30:00 AM,7.882
3877,03/26/23 04:00:00 AM,7.882
3878,03/26/23 04:30:00 AM,7.782
3879,03/26/23 05:00:00 AM,7.782
3880,03/26/23 05:30:00 AM,7.782
3881,03/26/23 06:00:00 AM,7.782
3882,03/26/23 06:30:00 AM,7.782
3883,03/26/23 07:00:00 AM,7.782
3884,03/26/23 07:30:00 AM,7.782
3885,03/26/23 08:00:00 AM,7.782
3886,03/26/23 08:30:00 AM,7.782
3887,03/26/23 09:00:00 AM,7.782
3888,03/26/23 09:30:00 AM,7.882
3889,03/26/23 10:00:00 AM,7.882
3890,03/26/23 10:30:00 AM,7.882
3891,03/26/23 11:00:00 AM,7.882
3892,03/26/23 11:30:00 AM,7.882
3893,03/26/23 12:00:00 PM,7.882
3894,03/26/23 12:30:00 PM,7.983
3895,03/26/23 01:00:00 PM,7.983
3896,03/26/23 01:30:00 PM,7.882
3897,03/26/23 02:00:00 PM,7.882
3898,03/26/23 02:30:00 PM,7.882
3899,03/26/23 03:00:00 PM,7.882
3900,03/26/23 03:30:00 PM,7.882
3901,03/26/23 04:00:00 PM,7.882
3902,03/26/23 04:30:00 PM,7.782
3903,03/26/23 05:00:00 PM,7.882
3904,03/26/23 05:30:00 PM,7.882
3905,03/26/23 06:00:00 PM,7.882
3906,03/26/23 06:30:00 PM,7.983
3907,03/26/23 07:00:00 PM,7.983
3908,03/26/23 07:30:00 PM,7.983
3909,03/26/23 08:00:00 PM,7.882
3910,03/26/23 08:30:00 PM,7.882
3911,03/26/23 09:00:00 PM,7.983
3912,03/26/23 09:30:00 PM,7.882
3913,03/26/23 10:00:00 PM,7.882
3914,03/26/23 10:30:00 PM,7.882
3915,03/26/23 11:00:00 PM,7.882
3916,03/26/23 11:30:00 PM,7.882
3917,03/27/23 12:00:00 AM,7.882
3918,03/27/23 12:30:00 AM,7.882
3919,03/27/23 01:00:00 AM,7.882
3920,03/27/23 01:30:00 AM,7.882
3921,03/27/23 02:00:00 AM,7.882
3922,03/27/23 02:30:00 AM,7.882
3923,03/27/23 03:00:00 AM,7.882
3924,03/27/23 03:30:00 AM,7.882
3925,03/27/23 04:00:00 AM,7.882
3926,03/27/23 04:30:00 AM,7.882
3927,03/27/23 05:00:00 AM,7.882
3928,03/27/23 05:30:00 AM,7.882
3929,03/27/23 06:00:00 AM,7.882
3930,03/27/23 06:30:00 AM,7.782
3931,03/27/23 07:00:00 AM,7.882
3932,03/27/23 07:30:00 AM,7.882
3933,03/27/23 08:00:00 AM,7.782
3934,03/27/23 08:30:00 AM,7.782
3935,03/27/23 09:00:00 AM,7.882
3936,03/27/23 09:30:00 AM,7.882
3937,03/27/23 10:00:00 AM,7.882
3938,03/27/23 10:30:00 AM,7.882
3939,03/27/23 11:00:00 AM,7.882
3940,03/27/23 11:30:00 AM,7.882
3941,03/27/23 12:00:00 PM,7.882
3942,03/27/23 12:30:00 PM,7.882
3943,03/27/23 01:00:00 PM,7.882
3944,03/27/23 01:30:00 PM,7.882
3945,03/27/23 02:00:00 PM,7.983
3946,03/27/23 02:30:00 PM,7.882
3947,03/27/23 03:00:00 PM,7.882
3948,03/27/23 03:30:00 PM,7.983
3949,03/27/23 04:00:00 PM,7.983
3950,03/27/23 04:30:00 PM,7.882
3951,03/27/23 05:00:00 PM,7.882
3952,03/27/23 05:30:00 PM,7.882
3953,03/27/23 06:00:00 PM,7.782
3954,03/27/23 06:30:00 PM,7.782
3955,03/27/23 07:00:00 PM,7.882
3956,03/27/23 07:30:00 PM,7.882
3957,03/27/23 08:00:00 PM,7.782
3958,03/27/23 08:30:00 PM,7.782
3959,03/27/23 09:00:00 PM,7.782
3960,03/27/23 09:30:00 PM,7.882
3961,03/27/23 10:00:00 PM,7.882
3962,03/27/23 10:30:00 PM,7.782
3963,03/27/23 11:00:00 PM,7.782
3964,03/27/23 11:30:00 PM,7.782
3965,03/28/23 12:00:00 AM,7.782
3966,03/28/23 12:30:00 AM,7.782
3967,03/28/23 01:00:00 AM,7.782
3968,03/28/23 01:30:00 AM,7.782
3969,03/28/23 02:00:00 AM,7.682
3970,03/28/23 02:30:00 AM,7.782
3971,03/28/23 03:00:00 AM,7.782
3972,03/28/23 03:30:00 AM,7.782
3973,03/28/23 04:00:00 AM,7.882
3974,03/28/23 04:30:00 AM,7.882
3975,03/28/23 05:00:00 AM,7.782
3976,03/28/23 05:30:00 AM,7.882
3977,03/28/23 06:00:00 AM,7.882
3978,03/28/23 06:30:00 AM,7.782
3979,03/28/23 07:00:00 AM,7.782
3980,03/28/23 07:30:00 AM,7.782
3981,03/28/23 08:00:00 AM,7.782
3982,03/28/23 08:30:00 AM,7.782
3983,03/28/23 09:00:00 AM,7.882
3984,03/28/23 09:30:00 AM,7.882
3985,03/28/23 10:00:00 AM,7.882
3986,03/28/23 10:30:00 AM,7.882
3987,03/28/23 11:00:00 AM,7.882
3988,03/28/23 11:30:00 AM,7.882
3989,03/28/23 12:00:00 PM,7.882
3990,03/28/23 12:30:00 PM,7.983
3991,03/28/23 01:00:00 PM,7.983
3992,03/28/23 01:30:00 PM,8.082
3993,03/28/23 02:00:00 PM,8.082
3994,03/28/23 02:30:00 PM,8.182
3995,03/28/23 03:00:00 PM,8.182
3996,03/28/23 03:30:00 PM,8.182
3997,03/28/23 04:00:00 PM,8.082
3998,03/28/23 04:30:00 PM,8.082
3999,03/28/23 05:00:00 PM,8.282
4000,03/28/23 05:30:00 PM,8.382
4001,03/28/23 06:00:00 PM,8.282
4002,03/28/23 06:30:00 PM,8.182
4003,03/28/23 07:00:00 PM,8.182
4004,03/28/23 07:30:00 PM,7.983
4005,03/28/23 08:00:00 PM,7.882
4006,03/28/23 08:30:00 PM,7.782
4007,03/28/23 09:00:00 PM,7.882
4008,03/28/23 09:30:00 PM,7.882
4009,03/28/23 10:00:00 PM,7.882
4010,03/28/23 10:30:00 PM,7.882
4011,03/28/23 11:00:00 PM,7.882
4012,03/28/23 11:30:00 PM,7.882
4013,03/29/23 12:00:00 AM,7.882
4014,03/29/23 12:30:00 AM,7.882
4015,03/29/23 01:00:00 AM,7.882
4016,03/29/23 01:30:00 AM,7.882
4017,03/29/23 02:00:00 AM,7.882
4018,03/29/23 02:30:00 AM,7.882
4019,03/29/23 03:00:00 AM,7.882
4020,03/29/23 03:30:00 AM,7.882
4021,03/29/23 04:00:00 AM,7.882
4022,03/29/23 04:30:00 AM,7.882
4023,03/29/23 05:00:00 AM,7.882
4024,03/29/23 05:30:00 AM,7.882
4025,03/29/23 06:00:00 AM,7.882
4026,03/29/23 06:30:00 AM,7.983
4027,03/29/23 07:00:00 AM,7.983
4028,03/29/23 07:30:00 AM,7.983
4029,03/29/23 08:00:00 AM,7.983
4030,03/29/23 08:30:00 AM,7.983
4031,03/29/23 09:00:00 AM,7.983
4032,03/29/23 09:30:00 AM,7.983
4033,03/29/23 10:00:00 AM,7.983
4034,03/29/23 10:30:00 AM,7.983
4035,03/29/23 11:00:00 AM,8.082
4036,03/29/23 11:30:00 AM,7.983
4037,03/29/23 12:00:00 PM,7.983
4038,03/29/23 12:30:00 PM,7.983
4039,03/29/23 01:00:00 PM,8.082
4040,03/29/23 01:30:00 PM,8.082
4041,03/29/23 02:00:00 PM,8.082
4042,03/29/23 02:30:00 PM,8.082
4043,03/29/23 03:00:00 PM,8.282
4044,03/29/23 03:30:00 PM,8.382
4045,03/29/23 04:00:00 PM,8.481
4046,03/29/23 04:30:00 PM,8.481
4047,03/29/23 05:00:00 PM,8.481
4048,03/29/23 05:30:00 PM,8.082
4049,03/29/23 06:00:00 PM,8.082
4050,03/29/23 06:30:00 PM,8.082
4051,03/29/23 07:00:00 PM,8.082
4052,03/29/23 07:30:00 PM,8.082
4053,03/29/23 08:00:00 PM,7.983
4054,03/29/23 08:30:00 PM,7.882
4055,03/29/23 09:00:00 PM,7.882
4056,03/29/23 09:30:00 PM,7.882
4057,03/29/23 10:00:00 PM,7.882
4058,03/29/23 10:30:00 PM,7.983
4059,03/29/23 11:00:00 PM,7.983
