number,date,temp
666,06/07/23 09:00:00 AM,15.664
667,06/07/23 09:30:00 AM,15.760
668,06/07/23 10:00:00 AM,16.141
669,06/07/23 10:30:00 AM,16.141
670,06/07/23 11:00:00 AM,15.951
671,06/07/23 11:30:00 AM,16.046
672,06/07/23 12:00:00 PM,15.951
673,06/07/23 12:30:00 PM,16.237
674,06/07/23 01:00:00 PM,16.523
675,06/07/23 01:30:00 PM,16.618
676,06/07/23 02:00:00 PM,16.713
677,06/07/23 02:30:00 PM,16.713
678,06/07/23 03:00:00 PM,16.427
679,06/07/23 03:30:00 PM,16.713
680,06/07/23 04:00:00 PM,16.523
681,06/07/23 04:30:00 PM,16.523
682,06/07/23 05:00:00 PM,16.332
683,06/07/23 05:30:00 PM,16.332
684,06/07/23 06:00:00 PM,15.951
685,06/07/23 06:30:00 PM,15.473
686,06/07/23 07:00:00 PM,15.378
687,06/07/23 07:30:00 PM,15.282
688,06/07/23 08:00:00 PM,15.091
689,06/07/23 08:30:00 PM,15.187
690,06/07/23 09:00:00 PM,14.996
691,06/07/23 09:30:00 PM,14.900
692,06/07/23 10:00:00 PM,14.804
693,06/07/23 10:30:00 PM,14.709
694,06/07/23 11:00:00 PM,14.613
695,06/07/23 11:30:00 PM,14.325
696,06/08/23 12:00:00 AM,14.230
697,06/08/23 12:30:00 AM,14.421
698,06/08/23 01:00:00 AM,14.900
699,06/08/23 01:30:00 AM,15.378
700,06/08/23 02:00:00 AM,16.237
701,06/08/23 02:30:00 AM,16.332
702,06/08/23 03:00:00 AM,16.237
703,06/08/23 03:30:00 AM,15.855
704,06/08/23 04:00:00 AM,15.187
705,06/08/23 04:30:00 AM,14.709
706,06/08/23 05:00:00 AM,14.325
707,06/08/23 05:30:00 AM,14.134
708,06/08/23 06:00:00 AM,14.230
709,06/08/23 06:30:00 AM,14.038
710,06/08/23 07:00:00 AM,13.942
711,06/08/23 07:30:00 AM,13.942
712,06/08/23 08:00:00 AM,13.558
713,06/08/23 08:30:00 AM,12.787
714,06/08/23 09:00:00 AM,12.883
715,06/08/23 09:30:00 AM,12.980
716,06/08/23 10:00:00 AM,12.980
717,06/08/23 10:30:00 AM,13.173
718,06/08/23 11:00:00 AM,13.269
719,06/08/23 11:30:00 AM,13.654
720,06/08/23 12:00:00 PM,14.038
721,06/08/23 12:30:00 PM,15.091
722,06/08/23 01:00:00 PM,16.237
723,06/08/23 01:30:00 PM,17.094
724,06/08/23 02:00:00 PM,17.094
725,06/08/23 02:30:00 PM,16.713
726,06/08/23 03:00:00 PM,16.618
727,06/08/23 03:30:00 PM,16.046
728,06/08/23 04:00:00 PM,15.664
729,06/08/23 04:30:00 PM,16.427
730,06/08/23 05:00:00 PM,15.187
731,06/08/23 05:30:00 PM,14.900
732,06/08/23 06:00:00 PM,15.664
733,06/08/23 06:30:00 PM,15.569
734,06/08/23 07:00:00 PM,16.427
735,06/08/23 07:30:00 PM,16.237
736,06/08/23 08:00:00 PM,15.091
737,06/08/23 08:30:00 PM,14.613
738,06/08/23 09:00:00 PM,13.654
739,06/08/23 09:30:00 PM,13.461
740,06/08/23 10:00:00 PM,13.269
741,06/08/23 10:30:00 PM,13.365
742,06/08/23 11:00:00 PM,13.269
743,06/08/23 11:30:00 PM,13.269
744,06/09/23 12:00:00 AM,13.558
745,06/09/23 12:30:00 AM,13.942
746,06/09/23 01:00:00 AM,14.709
747,06/09/23 01:30:00 AM,13.942
748,06/09/23 02:00:00 AM,14.900
749,06/09/23 02:30:00 AM,16.046
750,06/09/23 03:00:00 AM,15.282
751,06/09/23 03:30:00 AM,14.613
752,06/09/23 04:00:00 AM,14.804
753,06/09/23 04:30:00 AM,14.709
754,06/09/23 05:00:00 AM,14.613
755,06/09/23 05:30:00 AM,14.517
756,06/09/23 06:00:00 AM,14.421
757,06/09/23 06:30:00 AM,14.134
758,06/09/23 07:00:00 AM,14.230
759,06/09/23 07:30:00 AM,14.134
760,06/09/23 08:00:00 AM,13.750
761,06/09/23 08:09:34 AM,
762,06/09/23 08:09:39 AM,
